Keuwl Accelerometer Data File
2023-11-02 20:13:15

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
3.7850034,-0.533907,9.813833,1.017536,9.880878,84.089188,93.114021
3.7900083,-0.562637,9.799467,1.024718,9.868950,84.040092,93.286034
3.7950132,-0.569820,9.761160,1.019930,9.830829,84.044952,93.340919
3.8000181,-0.629675,9.763555,1.039083,9.838861,83.937675,93.690033
3.8050230,-0.670376,9.756371,1.074997,9.838283,83.726952,93.930710
3.8100278,-0.703895,9.753978,1.118092,9.843053,83.477577,94.127594
3.8150022,-0.770933,9.763555,1.127669,9.858649,83.431923,94.514725
3.8200071,-0.792481,9.763555,1.158794,9.863966,83.253456,94.640366
3.8250120,-0.811634,9.777920,1.180341,9.882291,83.140213,94.745064
3.8300169,-0.833182,9.765948,1.221043,9.877190,82.898788,94.876381
3.8350217,-0.830788,9.785102,1.249773,9.899513,82.747284,94.852966
3.8400269,-0.814029,9.787497,1.266533,9.902617,82.651810,94.754364
3.8450007,-0.742203,9.794679,1.295263,9.907790,82.488121,94.333366
3.8500059,-0.672771,9.804255,1.331176,9.917060,82.285851,93.925499
3.8550107,-0.581791,9.806650,1.331176,9.913672,82.283195,93.395157
3.8600159,-0.505177,9.787497,1.335965,9.891162,82.237534,92.954666
3.8650205,-0.481235,9.773131,1.352724,9.878034,82.129028,92.819000
3.8700254,-0.459687,9.773131,1.350330,9.876679,82.141968,92.692963
3.8750000,-0.445322,9.809045,1.338359,9.909939,82.238365,92.599388
3.8800044,-0.442927,9.799467,1.280898,9.892747,82.560539,92.587959
3.8850095,-0.416591,9.825804,1.242591,9.912820,82.798920,92.427750
3.8900144,-0.395043,9.825804,1.201889,9.906918,83.031815,92.302315
3.8950193,-0.395043,9.816227,1.185130,9.895398,83.121414,92.304565
3.9000242,-0.466869,9.801862,1.163582,9.881720,83.237679,92.726974
3.9050291,-0.524330,9.801862,1.146823,9.882643,83.336151,93.061996
3.9100034,-0.622492,9.811439,1.115698,9.894272,83.525444,93.630295
3.9150083,-0.723049,9.837775,1.086968,9.924017,83.711838,94.203522
3.9200132,-0.790087,9.856929,1.048660,9.943992,83.946518,94.582771
3.9250181,-0.799663,9.888053,1.022324,9.972873,84.116249,94.623543
3.9300230,-0.799663,9.878476,1.098939,9.971531,83.672714,94.628006
3.9350278,-0.730232,9.871294,1.177947,9.968111,83.213409,94.230766
3.9400022,-0.646434,9.825804,1.252167,9.926340,82.753067,93.764038
3.9450071,-0.567426,9.821015,1.323994,9.926090,82.334747,93.306686
3.9500120,-0.555455,9.761160,1.343147,9.868780,82.177734,93.256882
3.9550169,-0.548272,9.746795,1.347936,9.854823,82.138481,93.219582
3.9600217,-0.550666,9.751583,1.335965,9.858063,82.211311,93.232025
3.9650266,-0.562637,9.756371,1.273715,9.855237,82.574181,93.300522
3.9700007,-0.545878,9.780313,1.197101,9.868413,83.032501,93.194588
3.9750059,-0.526724,9.782708,1.185130,9.868300,83.102440,93.081963
3.9800107,-0.531513,9.789890,1.161188,9.872832,83.245552,93.107651
3.9850156,-0.574608,9.785102,1.149217,9.869099,83.312965,93.360710
3.9900205,-0.627281,9.799467,1.118092,9.882974,83.504036,93.662605
3.9950256,-0.663194,9.813833,1.089362,9.896356,83.680244,93.866028
4.0000000,-0.703895,9.828198,1.058237,9.910036,83.870018,94.096527
4.0050049,-0.711078,9.856929,1.043872,9.937522,83.970329,94.126167
4.0100093,-0.660800,9.885659,1.034295,9.961560,84.040314,93.824203
4.0150146,-0.565032,9.852140,1.072602,9.926450,83.796791,93.282387
4.0200195,-0.509965,9.837775,1.101333,9.912357,83.620865,92.967407
4.0250239,-0.466869,9.825804,1.149217,9.903791,83.336494,92.720345
4.0300293,-0.464475,9.816227,1.158794,9.895294,83.274918,92.709045
4.0350032,-0.502782,9.789890,1.170765,9.872458,83.189323,92.939972
4.0400085,-0.555455,9.780313,1.154005,9.863812,83.281357,93.250519
4.0450130,-0.608127,9.773131,1.106121,9.854310,83.555115,93.560608
4.0500178,-0.684742,9.782708,1.098939,9.868025,83.606071,94.003891
4.0550232,-0.713472,9.753978,1.077391,9.839202,83.713516,94.183548
4.0600276,-0.720655,9.753978,1.098939,9.842108,83.589165,94.225517
4.0650020,-0.730232,9.730036,1.175553,9.827958,83.130226,94.291954
4.0700068,-0.773327,9.737218,1.221043,9.843902,82.874649,94.540886
4.0750122,-0.763750,9.742006,1.261744,9.853020,82.642693,94.482689
4.0800166,-0.761356,9.768343,1.285686,9.881963,82.524376,94.456688
4.0850220,-0.756568,9.780313,1.268927,9.891264,82.629349,94.423370
4.0900269,-0.744597,9.787497,1.268927,9.897459,82.633987,94.350471
4.0950007,-0.694318,9.806650,1.259350,9.911530,82.700317,94.049828
4.1000056,-0.600945,9.797073,1.242591,9.893826,82.785027,93.510078
4.1050110,-0.459687,9.804255,1.209072,9.889216,82.977356,92.684433
4.1100154,-0.385466,9.797073,1.165976,9.873739,83.218193,92.253143
4.1150208,-0.363919,9.794679,1.151611,9.868859,83.298805,92.127831
4.1200256,-0.349553,9.794679,1.094150,9.861799,83.630013,92.043907
4.1249995,-0.409408,9.806650,1.003170,9.866324,84.164299,92.390602
4.1300044,-0.452504,9.782708,0.936133,9.837809,84.539665,92.648361
4.1350093,-0.514753,9.830592,0.849942,9.880684,85.065292,92.997406
4.1400146,-0.560243,9.828198,0.821211,9.878347,85.231361,93.262535
4.1450191,-0.639252,9.823410,0.845153,9.880401,85.093018,93.723236
4.1500239,-0.694318,9.794679,0.861913,9.857013,84.983559,94.054764
4.1550293,-0.763750,9.809045,0.931344,9.882716,84.592438,94.452171
4.1600037,-0.787692,9.789890,0.979228,9.870223,84.306297,94.600098
4.1650081,-0.792481,9.792285,1.019930,9.877102,84.072952,94.626808
4.1700134,-0.797269,9.818622,1.089362,9.910988,83.689613,94.642212
4.1750183,-0.739808,9.821015,1.139640,9.914557,83.399483,94.307907
4.1800227,-0.708684,9.804255,1.209072,9.903914,82.987831,94.134338
4.1850281,-0.670376,9.809045,1.268927,9.913472,82.645950,93.909668
4.1900020,-0.596156,9.787497,1.268927,9.887400,82.626450,93.485580
4.1950073,-0.579397,9.775525,1.276109,9.875477,82.575478,93.391960
4.2000117,-0.543484,9.787497,1.283292,9.886217,82.541611,93.178276
4.2050166,-0.500388,9.801862,1.278504,9.897548,82.578148,92.922432
4.2100220,-0.469264,9.840169,1.259350,9.931520,82.715088,92.730286
4.2150264,-0.399832,9.818622,1.240196,9.904711,82.806953,92.331894
4.2200007,-0.378284,9.806650,1.204283,9.887557,83.004128,92.209045
4.2250056,-0.356736,9.818622,1.175553,9.895177,83.177109,92.080788
4.2300110,-0.404620,9.801862,1.175553,9.880392,83.166855,92.363823
4.2350154,-0.430956,9.816227,1.175553,9.895755,83.177513,92.513809
4.2400208,-0.486023,9.837775,1.175553,9.919676,83.194046,92.828323
4.2450256,-0.507571,9.844957,1.146823,9.924516,83.364388,92.951355
4.2499995,-0.548272,9.859323,1.110910,9.936849,83.581085,93.182915
4.2550044,-0.557849,9.854534,1.118092,9.933437,83.537178,93.239960
4.2600098,-0.603339,9.830592,1.142034,9.915080,83.385902,93.512047
4.2650142,-0.615310,9.806650,1.139640,9.891804,83.384232,93.590271
4.2700195,-0.636858,9.780313,1.161188,9.869574,83.243317,93.725632
4.2750244,-0.677559,9.801862,1.165976,9.894194,83.232285,93.954315
4.2800293,-0.699107,9.794679,1.199495,9.892587,83.035637,94.082634
4.2850032,-0.703895,9.797073,1.233014,9.899416,82.844986,94.109497
4.2900081,-0.699107,9.785102,1.266533,9.891464,82.643478,94.086617
4.2950134,-0.646434,9.770737,1.259350,9.872746,82.671486,93.785187
4.3000178,-0.622492,9.782708,1.266533,9.883976,82.637878,93.640930
4.3050227,-0.584185,9.797073,1.240196,9.892523,82.798050,93.412422
4.3100276,-0.557849,9.811439,1.228225,9.903740,82.876045,93.254166
4.3150024,-0.557849,9.780313,1.216254,9.871424,82.922623,93.264496
4.3200068,-0.555455,9.782708,1.182736,9.869589,83.117340,93.249725
4.3250117,-0.538695,9.806650,1.139640,9.887333,83.381226,93.144188
4.3300166,-0.502782,9.785102,1.103727,9.859982,83.572838,92.941406
4.3350220,-0.445322,9.825804,1.048660,9.891634,83.914360,92.594963
4.3400269,-0.402226,9.806650,1.007959,9.866517,84.136459,92.348709
4.3450012,-0.409408,9.792285,0.988805,9.850594,84.238930,92.394104
4.3500056,-0.421380,9.775525,0.988805,9.834438,84.229439,92.468239
4.3550110,-0.416591,9.775525,0.995988,9.834959,84.187683,92.440224
4.3600159,-0.442927,9.797073,1.022324,9.860222,84.048782,92.588593
4.3650208,-0.459687,9.821015,1.029507,9.885522,84.022217,92.679855
4.3700252,-0.483629,9.806650,1.029507,9.872394,84.014236,92.823334
4.3750000,-0.505177,9.816227,1.015141,9.881499,84.103516,92.946037
4.3800049,-0.543484,9.813833,1.031901,9.882890,84.006660,93.169769
4.3850098,-0.562637,9.811439,1.048660,9.883348,83.909241,93.282036
4.3900142,-0.557849,9.825804,1.048660,9.897338,83.917877,93.249413
4.3950191,-0.509965,9.828198,1.058237,9.898152,83.862633,92.970299
4.4000239,-0.533907,9.830592,1.067814,9.902819,83.809799,93.108727
4.4050293,-0.512359,9.832987,1.070208,9.904317,83.796806,92.982765
4.4100032,-0.509965,9.837775,1.084573,9.910509,83.717155,92.967407
4.4150081,-0.514753,9.828198,1.118092,9.904978,83.518532,92.998138
4.4200134,-0.533907,9.806650,1.115698,9.884342,83.518913,93.116295
4.4250183,-0.579397,9.818622,1.122881,9.899590,83.487099,93.377106
4.4300232,-0.598550,9.811439,1.146823,9.896353,83.345421,93.491020
4.4350281,-0.600945,9.787497,1.132457,9.871104,83.412270,93.513504
4.4400020,-0.596156,9.785102,1.156399,9.871215,83.272430,93.486427
4.4450073,-0.624887,9.770737,1.151611,9.858193,83.291527,93.659363
4.4500122,-0.670376,9.773131,1.134852,9.861612,83.391891,93.923988
4.4550166,-0.651223,9.775525,1.115698,9.860516,83.503181,93.811279
4.4600215,-0.648829,9.799467,1.125275,9.885180,83.463593,93.788063
4.4650264,-0.615310,9.773131,1.108515,9.855024,83.541573,93.602547
4.4700012,-0.500388,9.725247,0.871489,9.777030,84.886070,92.945412
4.4750056,-0.486023,9.725247,0.797269,9.769969,85.319229,92.861000
4.4800105,-0.560243,9.809045,0.854730,9.862140,85.028061,93.268898
4.4850154,-0.634463,9.876082,0.907402,9.937954,84.761208,93.675766
4.4900208,-0.622492,9.916783,0.816423,9.969787,85.302803,93.591835
4.4950256,-0.579397,9.847352,0.730232,9.891375,85.766281,93.367279
4.4999995,-0.569820,9.813833,0.735020,9.857802,85.723930,93.323029
4.5050044,-0.555455,9.782708,0.763750,9.828185,85.543037,93.249725
4.5100098,-0.545878,9.818622,0.775721,9.864333,85.489662,93.182152
4.5150146,-0.548272,9.888053,0.794875,9.935091,85.411041,93.173683
4.5200195,-0.577003,9.911995,0.823605,9.962876,85.258095,93.331573
4.5250239,-0.586579,9.871294,0.849942,9.925166,85.087456,93.400673
4.5300288,-0.629675,9.821015,0.900220,9.882268,84.773430,93.668503
4.5350037,-0.687136,9.782708,0.940921,9.851846,84.519493,94.017845
4.5400085,-0.694318,9.720459,1.000776,9.796476,84.136620,94.085617
4.5450130,-0.711078,9.718064,1.036689,9.799037,83.927025,94.184914
4.5500178,-0.737414,9.710882,1.096544,9.800379,83.575844,94.342529
4.5550227,-0.754174,9.727641,1.165976,9.826255,83.185265,94.433212
4.5600281,-0.720655,9.753978,1.237802,9.858579,82.787140,94.225517
4.5650020,-0.648829,9.761160,1.357512,9.876440,82.099709,93.802879
4.5700068,-0.574608,9.773131,1.489193,9.902624,81.350838,93.364815
4.5750117,-0.519542,9.749189,1.546654,9.884774,80.998032,93.050453
4.5800171,-0.452504,9.751583,1.596933,9.891831,80.709541,92.656799
4.5850220,-0.409408,9.725247,1.589750,9.862827,80.724258,92.410583
4.5900269,-0.418985,9.701305,1.599327,9.841175,80.647163,92.472984
4.5950012,-0.435745,9.701305,1.601721,9.842292,80.634109,92.571777
4.6000061,-0.505177,9.739613,1.604115,9.883746,80.659676,92.969170
4.6050110,-0.553061,9.732430,1.620875,9.881968,80.559494,93.252426
4.6100154,-0.620098,9.734824,1.692701,9.900331,80.155540,93.644760
4.6150203,-0.672771,9.730036,1.865083,9.929993,79.174225,93.955345
4.6200252,-0.744597,9.694122,2.001553,9.926562,78.367355,94.392212
4.6250000,-0.826000,9.677363,2.128445,9.943033,77.639381,94.878586
4.6300044,-0.909797,9.677363,2.243367,9.975559,77.003807,95.370758
4.6350093,-0.952892,9.674969,2.372654,10.007123,76.284760,95.624947
4.6400142,-0.984017,9.653421,2.475605,10.014262,75.687653,95.820313
4.6450195,-0.972046,9.639056,2.561796,10.020932,75.188225,95.758499
4.6500244,-0.905008,9.624691,2.585738,10.006986,75.025253,95.371719
4.6550293,-0.780510,9.658210,2.540248,10.017138,75.309937,94.620209
4.6600032,-0.541090,9.670180,2.315193,9.958177,76.556190,93.202614
4.6650085,-0.354342,9.674969,2.011129,9.888135,78.264839,92.097496
4.6700134,-0.246603,9.641450,1.680730,9.789955,80.114548,91.465157
4.6750183,-0.201113,9.615114,1.388637,9.716953,81.783806,91.198242
4.6800227,-0.294487,9.612720,1.240196,9.696864,82.651932,91.754715
4.6850276,-0.359130,9.591172,1.304840,9.686184,82.258064,92.144371
4.6900024,-0.445322,9.627085,1.426944,9.742446,81.577774,92.648453
4.6950073,-0.526724,9.670180,1.570596,9.811045,80.788200,93.117760
4.7000117,-0.620098,9.720459,1.651999,9.879319,80.373901,93.650131
4.7050166,-0.758962,9.773131,1.675941,9.944793,80.297958,94.440567
4.7100215,-0.802058,9.828198,1.697489,10.005911,80.232613,94.665443
4.7150269,-0.905008,9.861717,1.731008,10.053303,80.085236,95.243340
4.7200007,-0.995988,9.935937,1.757344,10.139186,80.018974,95.724266
4.7250056,-1.048660,9.959879,1.733402,10.163836,80.180428,96.010437
4.7300105,-1.089362,9.952697,1.774103,10.168103,79.951759,96.246384
4.7350159,-1.070208,9.931149,1.776498,10.145393,79.915298,96.150620
4.7400208,-1.055843,9.868899,1.781286,10.083797,79.825401,96.106667
4.7450256,-1.039083,9.777920,1.759738,9.989199,79.853592,96.065964
4.7500000,-0.995988,9.684546,1.738190,9.889576,79.877121,95.871826
4.7550049,-0.960075,9.653421,1.697489,9.848439,80.074867,95.679642
4.7600098,-0.943315,9.619903,1.651999,9.806196,80.301430,95.600449
4.7650142,-0.900220,9.605537,1.584962,9.776955,80.670494,95.354057
4.7700191,-0.866701,9.624691,1.479617,9.776252,81.294945,95.145592
4.7750239,-0.806846,9.631873,1.374272,9.762817,81.907829,94.788391
4.7800293,-0.770933,9.634268,1.264138,9.747384,82.548317,94.575050
4.7850032,-0.694318,9.634268,1.158794,9.728515,83.159081,94.122040
4.7900081,-0.596156,9.631873,1.086968,9.711328,83.573540,93.541756
4.7950130,-0.567426,9.651027,1.063026,9.725961,83.725166,93.364792
4.8000183,-0.507571,9.665392,1.110910,9.742256,83.452316,93.006081
4.8050232,-0.430956,9.679757,1.189918,9.762137,82.998741,92.549202
4.8100281,-0.366313,9.720459,1.295263,9.813216,82.415298,92.158157
4.8150020,-0.311246,9.730036,1.374272,9.831535,81.964767,91.832161
4.8200068,-0.275333,9.794679,1.400608,9.898143,81.865227,91.610191
4.8250122,-0.248997,9.809045,1.431733,9.916109,81.698357,91.454109
4.8300171,-0.263362,9.840169,1.477222,9.953918,81.465431,91.533096
4.8350215,-0.301669,9.866506,1.517924,9.987144,81.257858,91.751282
4.8400264,-0.328006,9.892841,1.534683,10.016544,81.186722,91.898994
4.8450012,-0.373495,9.931149,1.525106,10.054509,81.275482,92.153793
4.8500061,-0.421380,9.911995,1.505953,10.034595,81.368660,92.434296
4.8550105,-0.502782,9.892841,1.489193,10.016926,81.450272,92.909431
4.8600154,-0.598550,9.830592,1.479617,9.959320,81.456169,93.484238
4.8650208,-0.706290,9.818622,1.484405,9.955282,81.424805,94.114410
4.8700256,-0.804452,9.801862,1.467646,9.943723,81.512413,94.691826
4.8749995,-0.912191,9.753978,1.501164,9.910887,81.288094,95.342758
4.8800044,-1.017536,9.730036,1.508347,9.898691,81.235214,95.970108
4.8850093,-1.046266,9.732430,1.534683,9.908083,81.089462,96.135910
4.8900146,-1.041478,9.720459,1.541866,9.896936,81.037254,96.115501
4.8950195,-0.991199,9.718064,1.496376,9.882428,81.290901,95.823776
4.9000244,-0.928950,9.720459,1.470040,9.874781,81.438660,95.458977
4.9050288,-0.814029,9.703699,1.412579,9.839705,81.746155,94.795227
4.9100037,-0.751779,9.682152,1.393425,9.810753,81.834648,94.439873
4.9150085,-0.699107,9.689334,1.369483,9.810577,81.975731,94.126869
4.9200130,-0.665588,9.686940,1.369483,9.805882,81.971863,93.930603
4.9250178,-0.675165,9.691729,1.393425,9.814636,81.837898,93.985016
4.9300227,-0.687136,9.710882,1.436521,9.840578,81.606003,94.047470
4.9350281,-0.713472,9.722853,1.474828,9.859921,81.397522,94.196899
4.9400020,-0.749385,9.753978,1.486799,9.895061,81.358200,94.393326
4.9450068,-0.749385,9.753978,1.496376,9.896504,81.303383,94.393326
4.9500117,-0.766145,9.756371,1.470040,9.896200,81.457329,94.490089
4.9550171,-0.780510,9.775525,1.438915,9.911637,81.652626,94.564995
4.9600220,-0.770933,9.789890,1.424550,9.922985,81.746063,94.502625
4.9650269,-0.775721,9.794679,1.400608,9.924675,81.887115,94.528275
4.9700007,-0.790087,9.782708,1.412579,9.915694,81.809845,94.617393
4.9750056,-0.730232,9.761160,1.438915,9.893633,81.637329,94.278320
4.9800110,-0.694318,9.749189,1.472434,9.884171,81.432823,94.073616
4.9850159,-0.651223,9.696517,1.498770,9.833252,81.232887,93.842239
4.9900203,-0.605733,9.672575,1.529895,9.811534,81.029366,93.583397
4.9950252,-0.567426,9.643845,1.553837,9.784688,80.862579,93.367294
5.0000000,-0.555455,9.655815,1.582567,9.800399,80.707191,93.292336
5.0050049,-0.560243,9.679757,1.553837,9.819674,80.895409,93.312462
5.0100093,-0.636858,9.698911,1.556231,9.843593,80.903610,93.756805
5.0150142,-0.711078,9.773131,1.570596,9.924037,80.893982,94.161423
5.0200195,-0.773327,9.799467,1.556231,9.952359,81.003853,94.512161
5.0250244,-0.828394,9.794679,1.527501,9.947624,81.167038,94.834335
5.0300293,-0.871489,9.787497,1.517924,9.942770,81.218536,95.088257
5.0350032,-0.976834,9.761160,1.510741,9.925563,81.245148,95.714767
5.0400081,-1.019930,9.751583,1.551443,9.926763,81.008446,95.970924
5.0450134,-1.101333,9.742006,1.575385,9.929827,80.871353,96.449898
5.0500183,-1.144428,9.749189,1.587356,9.943646,80.814278,96.695145
5.0550232,-1.154005,9.768343,1.587356,9.963531,80.832771,96.737541
5.0600276,-1.180341,9.751583,1.618480,9.955202,80.643532,96.901566
5.0650024,-1.154005,9.744401,1.599327,9.941978,80.742828,96.753937
5.0700073,-1.110910,9.722853,1.582567,9.913249,80.813904,96.518211
5.0750117,-1.048660,9.703699,1.553837,9.883110,80.954346,96.167908
5.0800166,-0.998382,9.674969,1.513135,9.843341,81.157333,95.891632
5.0850215,-0.976834,9.653421,1.486799,9.815973,81.288033,95.778122
5.0900269,-0.924162,9.624691,1.448492,9.776855,81.479965,95.484718
5.0950007,-0.945710,9.617508,1.431733,9.769375,81.572769,95.615959
5.1000056,-0.955287,9.622296,1.374272,9.766769,81.911125,95.669655
5.1050105,-0.943315,9.651027,1.309628,9.785054,82.308472,95.582497
5.1100159,-0.936133,9.660604,1.242591,9.785072,82.704399,95.534798
5.1150208,-0.952892,9.665392,1.233014,9.790206,82.764748,95.630486
5.1200256,-0.964863,9.629479,1.249773,9.758062,82.641579,95.721878
5.1249995,-0.964863,9.662998,1.347936,9.804153,82.097595,95.702156
5.1300044,-0.933739,9.670180,1.426944,9.819390,81.644249,95.515297
5.1350098,-0.897826,9.691729,1.484405,9.845768,81.328690,95.292679
5.1400146,-0.878672,9.706094,1.549049,9.868124,80.968643,95.172768
5.1450191,-0.847547,9.725247,1.582567,9.889555,80.791702,94.980698
5.1500239,-0.754174,9.785102,1.668759,9.954987,80.349922,94.407280
5.1550288,-0.682347,9.832987,1.685518,9.999710,80.296089,93.969604
5.1600037,-0.569820,9.832987,1.680730,9.991856,80.316238,93.316574
5.1650081,-0.497994,9.825804,1.678335,9.980542,80.319099,92.901398
5.1700130,-0.409408,9.787497,1.678335,9.938788,80.278038,92.395271
5.1750178,-0.380678,9.801862,1.654393,9.947784,80.426788,92.224098
5.1800232,-0.373495,9.768343,1.644817,9.912892,80.448906,92.189651
5.1850281,-0.397437,9.777920,1.640028,9.922467,80.486252,92.327591
5.1900020,-0.454898,9.777920,1.625663,9.922571,80.570442,92.663651
5.1950068,-0.548272,9.770737,1.568202,9.910961,80.895882,93.211708
5.2000122,-0.617704,9.768343,1.534683,9.907438,81.088882,93.618301
5.2050171,-0.691924,9.753978,1.517924,9.895602,81.176346,94.057632
5.2100220,-0.708684,9.782708,1.501164,9.922556,81.298424,94.143410
5.2150264,-0.711078,9.765948,1.465251,9.900826,81.489372,94.164467
5.2200007,-0.667982,9.753978,1.426944,9.880407,81.696213,93.917671
5.2250061,-0.646434,9.737218,1.367089,9.853945,82.025337,93.798180
5.2300105,-0.624887,9.696517,1.309628,9.804491,82.323814,93.687294
5.2350154,-0.644040,9.667787,1.278504,9.773201,82.483177,93.811249
5.2400203,-0.679953,9.662998,1.225831,9.764145,82.787819,94.025078
5.2450256,-0.761356,9.686940,1.201889,9.790863,82.948799,94.493988
5.2499995,-0.806846,9.732430,1.180341,9.836889,83.108398,94.739143
5.2550044,-0.864307,9.770737,1.185130,9.880225,83.110802,95.055153
5.2600093,-0.873884,9.806650,1.194707,9.917730,83.081253,95.092255
5.2650146,-0.847547,9.816227,1.256956,9.932603,82.729813,94.934761
5.2700195,-0.811634,9.770737,1.323994,9.893382,82.309250,94.748535
5.2750244,-0.782904,9.737218,1.400608,9.868539,81.840652,94.596878
5.2800288,-0.785298,9.694122,1.541866,9.847337,80.991737,94.631287
5.2850032,-0.794875,9.667787,1.654393,9.840474,80.321396,94.700226
5.2900085,-0.792481,9.670180,1.747767,9.858758,79.788597,94.684975
5.2950134,-0.818817,9.667787,1.764527,9.861547,79.692558,94.841133
5.3000178,-0.835576,9.694122,1.754950,9.887065,79.775848,94.926384
5.3050227,-0.878672,9.660604,1.570596,9.826805,80.803101,95.196991
5.3100276,-0.912191,9.691729,1.503559,9.849994,81.219727,95.376869
5.3150024,-0.974440,9.797073,1.505953,9.959923,81.303452,95.680092
5.3200068,-1.005565,9.854534,1.446098,10.010705,81.694267,95.826340
5.3250117,-1.007959,9.880871,1.355118,10.024167,82.230675,95.824661
5.3300166,-0.981623,9.885659,1.314417,10.020855,82.462898,95.670746
5.3350220,-0.924162,9.854534,1.326388,9.986252,82.367340,95.357552
5.3400269,-0.821211,9.797073,1.393425,9.929686,81.933098,94.791451
5.3450012,-0.730232,9.742006,1.522712,9.887294,81.140793,94.286705
5.3500056,-0.603339,9.684546,1.654393,9.843346,80.324242,93.564873
5.3550110,-0.483629,9.641450,1.738190,9.808810,79.792877,92.871628
5.3600159,-0.435745,9.636662,1.752556,9.804416,79.702942,92.589005
5.3650208,-0.447716,9.631873,1.754950,9.800677,79.684746,92.661346
5.3700252,-0.526724,9.643845,1.745373,9.814657,79.756416,93.126259
5.3749995,-0.622492,9.677363,1.711854,9.847299,79.988838,93.680458
5.3800049,-0.711078,9.691729,1.659182,9.858403,80.310936,94.196251
5.3850093,-0.797269,9.739613,1.616086,9.904919,80.609642,94.679710
5.3900142,-0.861913,9.751583,1.544260,9.910651,81.035744,95.051071
5.3950191,-0.936133,9.770737,1.458069,9.923184,81.550621,95.472794
5.4000244,-0.988805,9.777920,1.417367,9.929470,81.793365,95.774483
5.4050293,-1.007959,9.777920,1.431733,9.933456,81.712959,95.885559
5.4100032,-1.015141,9.765948,1.431733,9.922405,81.703667,95.934418
5.4150081,-1.046266,9.770737,1.458069,9.934179,81.560043,96.112038
5.4200134,-1.048660,9.753978,1.467646,9.919362,81.491409,96.136360
5.4250183,-1.029507,9.730036,1.482011,9.895950,81.387024,96.039825
5.4300232,-1.015141,9.725247,1.534683,9.897788,81.080124,95.959076
5.4350276,-0.897826,9.708488,1.618480,9.883334,80.574875,95.283592
5.4400020,-0.835576,9.720459,1.754950,9.912889,79.802773,94.913101
5.4450073,-0.778116,9.703699,1.865083,9.911901,79.154228,94.584595
5.4500122,-0.713472,9.651027,1.960851,9.874022,78.545662,94.228020
5.4550166,-0.663194,9.641450,2.032677,9.875686,78.122116,93.934929
5.4600215,-0.608127,9.639056,2.066196,9.876760,77.924660,93.610001
5.4650264,-0.603339,9.636662,2.056619,9.872129,77.975746,93.582535
5.4700012,-0.620098,9.646238,2.042254,9.879536,78.070053,93.678139
5.4750056,-0.656011,9.648633,1.984793,9.872480,78.402039,93.889557
5.4800105,-0.660800,9.694122,1.905785,9.901751,78.903069,93.899536
5.4850154,-0.653617,9.756371,1.793257,9.941317,79.607857,93.832741
5.4900208,-0.629675,9.804255,1.728614,9.975371,80.020943,93.674759
5.4950256,-0.598550,9.830592,1.680730,9.991179,80.315582,93.484238
5.4999995,-0.560243,9.816227,1.654393,9.970416,80.448723,93.266510
5.5050044,-0.588974,9.777920,1.630451,9.930407,80.549950,93.447052
5.5100098,-0.627281,9.753978,1.606509,9.905273,80.666122,93.679642
5.5150146,-0.670376,9.722853,1.575385,9.872441,80.817833,93.944221
5.5200195,-0.711078,9.734824,1.532289,9.880301,81.078262,94.177734
5.5250239,-0.720655,9.761160,1.448492,9.894327,81.581863,94.222420
5.5300288,-0.718261,9.770737,1.412579,9.898413,81.795441,94.204330
5.5350037,-0.749385,9.785102,1.381454,9.910510,81.987282,94.379410
5.5400081,-0.737414,9.773131,1.367089,9.895798,82.059280,94.314972
5.5450130,-0.701501,9.763555,1.379060,9.885388,81.980804,94.109581
5.5500178,-0.706290,9.761160,1.383849,9.884034,81.951660,94.138542
5.5550227,-0.703895,9.725247,1.422156,9.853854,81.701813,94.139740
5.5600281,-0.720655,9.734824,1.477222,9.872604,81.394608,94.233803
5.5650020,-0.742203,9.749189,1.525106,9.895631,81.134285,94.353508
5.5700068,-0.708684,9.758766,1.613692,9.916640,80.634857,94.153542
5.5750117,-0.687136,9.742006,1.654393,9.905345,80.385384,94.034576
5.5800171,-0.646434,9.742006,1.663970,9.904209,80.328072,93.796318
5.5850220,-0.593762,9.730036,1.675941,9.891154,80.244835,93.492065
5.5900264,-0.555455,9.715671,1.704672,9.879711,80.064316,93.272095
5.5950012,-0.521936,9.691729,1.697489,9.853095,80.079605,93.082619
5.6000061,-0.526724,9.696517,1.704672,9.859299,80.043533,93.109306
5.6050110,-0.550666,9.696517,1.702277,9.860193,80.058571,93.250343
5.6100154,-0.572214,9.689334,1.716643,9.856850,79.970375,93.379738
5.6150203,-0.574608,9.708488,1.675941,9.868824,80.222542,93.387169
5.6200252,-0.593762,9.708488,1.630451,9.862335,80.484116,93.499794
5.6250000,-0.620098,9.715671,1.584962,9.863614,80.753181,93.651924
5.6300044,-0.658405,9.732430,1.529895,9.873918,81.086510,93.870201
5.6350093,-0.672771,9.746795,1.503559,9.885005,81.251068,93.948570
5.6400142,-0.706290,9.718064,1.429338,9.847976,81.654594,94.156837
5.6450195,-0.732626,9.698911,1.400608,9.826867,81.805817,94.319740
5.6500244,-0.763750,9.720459,1.376666,9.847123,81.963501,94.492584
5.6550293,-0.799663,9.713276,1.369483,9.841885,82.001427,94.706367
5.6600032,-0.809240,9.730036,1.357512,9.857551,82.084473,94.754311
