Keuwl Accelerometer Data File
2023-11-03 02:24:32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
1.8699951,-0.160412,0.615310,9.100361,9.122549,3.996941,104.611794
1.8750000,-0.114922,0.605733,9.026140,9.047173,3.907607,100.742668
1.8799744,-0.095768,0.644040,8.978256,9.001836,4.147985,98.457840
1.8849792,-0.067038,0.677559,8.923190,8.949128,4.363363,95.650452
1.8899843,-0.057461,0.730232,8.906430,8.936501,4.701571,94.499252
1.8949889,-0.045490,0.778116,8.841787,8.876077,5.037851,93.345795
1.8999938,-0.059855,0.802058,8.798691,8.835375,5.222922,94.267891
1.9049988,-0.081403,0.871489,8.743625,8.787326,5.716592,95.336319
1.9099730,-0.074220,0.936133,8.707711,8.758201,6.155172,94.533150
1.9149780,-0.076614,1.041478,8.635885,8.698796,6.894977,94.207283
1.9199829,-0.110133,1.130063,8.516175,8.591531,7.594116,95.566330
1.9249876,-0.105345,1.211466,8.391677,8.479327,8.245336,94.969742
1.9299926,-0.093374,1.326388,8.202535,8.309608,9.207801,94.026817
1.9349974,-0.062249,1.393425,8.025364,8.145672,9.859555,92.557907
1.9399719,-0.064643,1.489193,7.788338,7.929697,10.834707,92.485558
1.9449768,-0.076614,1.577779,7.584831,7.747575,11.764420,92.780006
1.9499816,-0.088585,1.618480,7.369353,7.545508,12.404799,93.132889
1.9549865,-0.093374,1.654393,7.129933,7.319951,13.083524,93.230347
1.9599913,-0.095768,1.675941,6.852205,7.054833,13.765390,93.270485
1.9649963,-0.055067,1.642422,6.617573,6.818567,13.946185,91.920273
1.9700011,-0.026336,1.587356,6.409278,6.602972,13.912108,90.950523
1.9749756,0.031125,1.544260,6.227319,6.416012,13.930065,88.845360
1.9799805,0.038307,1.458069,6.069301,6.242103,13.513031,88.495041
1.9849855,0.014365,1.326388,5.949591,6.095666,12.568593,89.379494
1.9899901,-0.031125,1.264138,5.856217,5.991185,12.184680,91.410408
1.9949950,-0.110133,1.130063,5.731719,5.843097,11.204896,95.566330
2.0000000,-0.215478,1.041478,5.643134,5.742479,10.673078,101.689369
2.0049744,-0.277727,0.914585,5.461174,5.544188,9.927452,106.891693
2.0099792,-0.280122,0.845153,5.295974,5.370297,9.543386,108.337509
2.0149841,-0.289698,0.737414,5.154716,5.215248,8.737971,111.447739
2.0199890,-0.251391,0.644040,4.989516,5.037188,7.888866,111.322418
2.0249937,-0.203507,0.512359,4.771644,4.803386,6.590499,111.662788
2.0299988,-0.196325,0.395043,4.517859,4.539344,5.576857,116.425987
2.0349731,-0.227449,0.308852,4.264073,4.281290,5.140108,126.369202
2.0399780,-0.205901,0.179565,4.036624,4.045858,3.871863,138.908539
2.0449829,-0.131681,0.064643,3.916914,3.919660,2.144754,153.853165
2.0499878,-0.071826,-0.098162,3.842694,3.844618,1.812941,233.806793
2.0549927,-0.177171,-0.165200,3.715801,3.723689,3.729984,222.997467
2.0599976,-0.371101,-0.172383,3.512294,3.536049,6.645053,204.915634
2.0649719,-0.452504,-0.090980,3.256114,3.288665,8.068035,191.368225
2.0699768,-0.268151,0.045490,2.971204,2.983627,5.230195,170.371841
2.0749815,0.330400,0.323217,2.643199,2.683306,9.918772,44.370403
2.0799863,0.581791,0.615310,2.166753,2.326350,21.346535,46.603867
2.0849912,0.478840,0.866701,1.795651,2.050566,28.873791,61.079956
2.0899963,0.426168,1.113304,1.347936,1.799443,41.488823,69.053368
2.0950012,0.248997,1.386243,0.928950,1.687192,56.592537,79.817116
2.0999756,0.033519,1.513135,0.488417,1.590363,72.114815,88.730995
2.1049805,-0.117316,1.611298,0.114922,1.619645,85.931168,94.164261
2.1099851,-0.332794,1.640028,-0.222661,1.688201,97.578957,101.470695
2.1149902,-0.636858,1.584962,-0.562637,1.798402,108.231308,111.890884
2.1199951,-0.581791,1.477222,-0.909797,1.829862,119.814529,111.496559
2.1250000,-0.193930,1.343147,-1.276109,1.862823,133.238815,98.215874
2.1299744,0.141258,1.213860,-1.611298,2.022299,142.822327,83.362297
2.1349792,0.268151,1.149217,-1.977611,2.302943,149.174484,76.865974
2.1399839,0.277727,1.077391,-1.982399,2.273282,150.696915,75.545113
2.1449888,0.258574,1.019930,-1.821988,2.103986,149.993591,75.774033
2.1499937,0.059855,0.969652,-1.663970,1.926812,149.721771,86.467705
2.1549988,-0.052672,0.957681,-1.357512,1.662157,144.757507,93.148094
2.1599731,-0.392649,0.921768,-1.034295,1.439998,135.911118,113.072746
2.1649780,-0.344765,0.986411,-0.653617,1.232512,122.026611,109.265266
2.1699829,-0.545878,0.909797,-0.373495,1.124816,109.393257,120.963760
2.1749880,-0.751779,0.766145,-0.383072,1.139690,109.640633,134.457779
2.1799924,-0.732626,0.569820,-0.543484,1.075551,120.351761,142.125015
2.1849976,-0.627281,0.438139,-0.684742,1.026800,131.825912,145.066727
2.1899719,-0.653617,0.407014,-0.950498,1.223243,140.989578,148.089035
2.1949768,-0.826000,0.447716,-1.225831,1.544470,142.531769,151.541016
2.1999817,-0.955287,0.459687,-1.510741,1.845596,144.941467,154.302994
2.2049863,-0.907402,0.462081,-1.920150,2.173447,152.062378,153.013214
2.2099915,-0.842759,0.402226,-2.233790,2.421125,157.312881,154.486130
2.2149961,-0.658405,0.351948,-2.375048,2.489622,162.550064,151.873474
2.2200012,-0.090980,0.407014,-2.348712,2.385453,169.930984,102.600159
2.2249756,0.519542,0.474052,-2.286463,2.392187,162.902161,42.378651
2.2299807,0.845153,0.493206,-2.238579,2.443107,156.388672,30.266527
2.2349851,0.866701,0.332794,-2.082955,2.280488,155.976898,21.005688
2.2399902,0.814029,0.071826,-1.716643,1.901227,154.543671,5.042451
2.2449951,0.612916,-0.179565,-1.209072,1.367393,152.155289,343.671051
2.2500000,0.368707,-0.263362,-0.986411,1.085500,155.328445,324.462311
2.2549744,0.174777,-0.296881,-1.089362,1.142539,162.450607,300.485718
2.2599792,0.067038,-0.263362,-1.448492,1.473765,169.373917,284.281097
2.2649839,-0.007183,-0.244209,-1.889025,1.904759,172.630661,268.315308
2.2699888,-0.019154,-0.153229,-2.384625,2.389620,176.294876,262.874969
2.2749939,-0.059855,-0.057461,-2.681506,2.682789,178.227676,223.830856
2.2799985,-0.237026,0.028730,-2.801216,2.811373,175.128220,173.088776
2.2849729,-0.524330,0.122104,-2.748544,2.800772,168.917725,166.890793
2.2899780,-1.063026,0.088585,-2.288857,2.525220,155.012360,175.236359
2.2949829,-1.508347,0.038307,-1.474828,2.109904,134.347031,178.545181
2.2999876,-1.865083,0.055067,-0.380678,1.904333,101.531174,178.308838
2.3049924,-2.003947,0.050278,0.763750,2.145144,69.142998,178.562775
2.3099976,-1.960851,-0.071826,1.848324,2.695626,46.711266,182.097809
2.3149719,-1.484405,-0.514753,3.248932,3.608876,25.807568,199.125229
2.3199768,-1.577779,-0.861913,4.259285,4.623179,22.884720,208.647003
2.3249817,-0.948104,-1.276109,5.358223,5.589089,16.525434,233.388962
2.3299866,-1.410185,-1.628057,6.205771,6.568925,19.140682,229.101654
2.3349912,-1.754950,-1.929727,7.084443,7.549372,20.212975,227.715698
2.3399963,-2.461239,-2.420538,7.788338,8.519091,23.904552,224.522308
2.3450012,-2.916138,-3.165135,8.695741,9.702466,26.331820,227.344666
2.3499756,-3.284845,-4.070143,9.871294,11.171334,27.916956,231.094437
2.3549805,-2.633622,-4.999093,10.836157,12.220850,27.539265,242.218842
2.3599854,-2.114080,-6.021417,11.178528,12.871919,29.721792,250.654160
2.3649902,-1.599327,-6.641516,11.250354,13.161992,31.266691,256.460541
2.3699949,-0.945710,-7.012617,11.683704,13.659433,31.200705,262.319519
2.3750000,-0.270545,-7.017405,12.909535,14.696029,28.545612,267.792145
2.3799744,0.517148,-6.366182,13.271060,14.728094,25.700779,274.644135
2.3849792,0.945710,-5.621585,13.668497,14.809605,22.639044,279.549347
2.3899841,1.036689,-4.812346,13.733141,14.588782,19.720583,282.157043
2.3949890,1.029507,-4.218584,13.682862,14.355384,17.607336,283.714447
2.3999939,0.940921,-3.629610,13.965379,14.459987,15.028992,284.533142
2.4049985,0.785298,-3.289633,14.197616,14.594886,13.398939,283.426331
2.4099731,0.723049,-3.191471,14.389153,14.756557,12.812178,282.765259
2.4149780,0.555455,-3.294421,14.614207,14.991224,12.876974,279.570313
2.4199831,0.435745,-3.509900,15.026010,15.436652,13.245262,277.076904
2.4249876,0.301669,-3.933673,16.153679,16.628473,13.724700,274.385376
2.4299927,0.490811,-4.311957,17.685968,18.210638,13.786888,276.493774
2.4349973,0.830788,-4.668694,19.438524,20.008577,13.709563,280.090088
2.4399717,1.453280,-4.527435,21.708227,22.222889,12.354924,287.796326
2.4449768,2.425326,-3.497929,24.847025,25.208975,9.720875,304.735931
2.4499815,3.100491,-2.138022,27.281929,27.540659,7.859850,325.410797
2.4549863,3.232172,-0.703895,29.352913,29.538719,6.429834,347.714081
2.4599912,2.765303,0.514753,30.581139,30.710224,5.255162,10.544759
2.4649963,2.106898,1.146823,30.921116,31.014023,4.436016,28.560255
2.4700010,1.386243,0.974440,30.475794,30.522863,3.182354,35.104767
2.4749756,0.428562,0.660800,30.214825,30.225088,1.493183,57.034546
2.4799805,-0.627281,0.387861,30.042442,30.051495,1.406391,148.270645
2.4849854,-1.290475,0.198719,29.951464,29.979910,2.496146,171.245850
2.4899900,-2.092532,0.021548,30.004135,30.077023,3.989634,179.410019
2.4949951,-2.557007,0.009577,30.147787,30.256031,4.847999,179.785416
2.5000000,-2.743755,-0.122104,30.133423,30.258326,5.207744,182.548126
2.5049744,-2.480393,-0.038307,30.286652,30.388075,4.682492,180.884811
2.5099792,-2.173935,0.313640,30.439880,30.519020,4.127064,171.790405
2.5149841,-1.795651,0.821211,30.430304,30.494297,3.712567,155.423798
2.5199890,-1.175553,1.462857,30.078356,30.136843,3.570180,128.785385
2.5249937,-0.260968,2.106898,29.283482,29.360338,4.146616,97.060898
2.5299988,0.699107,2.597709,28.186937,28.315018,5.451723,74.937195
2.5349731,1.735796,2.944868,26.400862,26.621246,7.377595,59.483589
2.5399780,2.422932,3.040636,24.729710,25.033470,8.934767,51.450394
2.5449829,2.918532,2.935291,22.993914,23.363516,10.204923,45.164036
2.5499878,3.224990,2.774880,21.301212,21.721928,11.294996,40.709709
2.5549927,3.335123,2.437297,19.438524,19.872587,11.997217,36.159214
2.5599973,3.272874,2.121263,18.306067,18.716930,12.027262,32.948669
2.5649719,3.078943,1.778892,17.492037,17.849810,11.490856,30.017626
2.5699768,2.794033,1.446098,16.898275,17.188644,10.546430,27.364567
2.5749815,2.360683,1.192312,16.402676,16.614517,9.159291,26.797016
2.5799863,1.999158,0.981623,15.969325,16.123882,7.939538,26.151867
2.5849915,1.604115,0.873884,15.662868,15.769029,6.652133,28.580494
2.5899961,1.230620,0.799663,15.358804,15.428763,5.458333,33.016029
2.5950012,0.950498,0.754174,15.097836,15.146514,4.594783,38.430271
2.5999756,0.823605,0.603339,14.731524,14.766859,3.964473,36.224945
2.6049805,0.713472,0.567426,14.458584,14.487293,3.607661,38.495300
2.6099851,0.921768,-0.016759,14.173674,14.203625,3.721523,358.958374
2.6149900,1.254562,-0.464475,14.121001,14.184229,5.411894,339.683990
2.6199951,0.936133,-0.368707,14.712370,14.746732,3.912114,338.502411
2.6249998,0.447716,-0.165200,15.126566,15.134092,1.807103,339.746735
2.6299741,-0.105345,0.215478,15.526398,15.528251,0.885144,116.053497
2.6349792,-0.588974,0.694318,15.820885,15.847062,3.293723,130.307144
2.6399841,-0.890643,1.115698,15.959748,16.023470,5.111478,128.599777
2.6449888,-1.017536,1.525106,15.880740,15.986220,6.585498,123.710823
2.6499937,-1.017536,1.740585,15.514427,15.644886,7.404408,120.310310
2.6549988,-0.995988,1.805228,15.045163,15.185776,7.803108,118.886581
2.6599731,-0.919373,1.762132,14.458584,14.594554,7.827118,117.552811
2.6649780,-0.869095,1.620875,13.663709,13.786932,7.666108,118.199722
2.6699829,-0.866701,1.491588,13.086706,13.199920,7.509507,120.159134
2.6749880,-0.926556,1.335965,12.643779,12.747880,7.327265,124.743179
2.6799924,-0.991199,1.108515,12.258312,12.348178,6.916677,131.802078
2.6849976,-0.981623,0.845153,11.937490,12.007562,6.192895,139.272354
2.6899719,-0.888249,0.490811,11.812991,11.856502,4.910075,151.076691
2.6949768,-0.689530,0.289698,11.918336,11.941780,3.590796,157.210831
2.6999817,-0.423774,0.169988,12.155362,12.163935,2.151223,158.142807
2.7049863,-0.189142,0.112527,12.409147,12.411098,1.016063,149.250031
2.7099915,-0.079009,0.129287,12.610260,12.611171,0.688702,121.429565
2.7149961,-0.158017,0.198719,12.617443,12.619997,1.152670,128.491043
2.7200012,-0.306458,0.275333,12.524069,12.530843,1.883983,138.062286
2.7249756,-0.387861,0.361524,12.334928,12.346318,2.461402,137.012756
2.7299807,-0.447716,0.474052,12.097901,12.115461,3.085213,133.363419
2.7349851,-0.462081,0.663194,11.760319,11.788064,3.931837,124.866890
2.7399902,-0.476446,0.770933,11.504139,11.539782,4.504370,121.716576
2.7449949,-0.538695,0.847547,11.295844,11.340398,5.080527,122.439766
2.7500000,-0.579397,0.909797,11.080365,11.132741,5.559963,122.490700
2.7549744,-0.629675,0.909797,10.857705,10.913936,5.818609,124.687309
2.7599792,-0.581791,0.881066,10.757148,10.808839,5.605704,123.437820
2.7649839,-0.524330,0.833182,10.690110,10.735342,5.261422,122.182632
2.7699888,-0.476446,0.766145,10.666168,10.704257,4.834888,121.876450
2.7749939,-0.380678,0.675165,10.649409,10.677578,4.162736,119.415596
2.7799985,-0.328006,0.562637,10.709264,10.729049,3.480091,120.241280
2.7849729,-0.280122,0.512359,10.836157,10.851879,3.084578,118.666702
2.7899780,-0.244209,0.462081,10.984597,10.997024,2.724049,117.856339
2.7949829,-0.203507,0.466869,11.142614,11.154247,2.616961,113.552261
2.7999876,-0.177171,0.495600,11.271901,11.284182,2.673275,109.671356
2.8049924,-0.213084,0.545878,11.358093,11.373199,2.953400,111.323227
2.8099976,-0.270545,0.586579,11.343728,11.362104,3.259066,114.760307
2.8149719,-0.383072,0.612916,11.288661,11.311776,3.663510,122.005386
2.8199768,-0.560243,0.667982,11.111490,11.145639,4.486288,129.986893
2.8249817,-0.620098,0.670376,10.893618,10.931827,4.791828,132.768829
2.8299866,-0.615310,0.627281,10.642226,10.678439,4.719952,134.448044
2.8349912,-0.629675,0.617704,10.414778,10.452065,4.841084,135.549850
2.8399963,-0.644040,0.567426,10.168175,10.204339,4.825194,138.618637
2.8450012,-0.691924,0.490811,9.861717,9.898137,4.916574,144.650299
2.8499756,-0.711078,0.416591,9.646238,9.681378,4.883149,149.635727
2.8549805,-0.718261,0.337582,9.495404,9.528513,4.777744,154.826477
2.8599854,-0.725443,0.251391,9.402030,9.433326,4.668415,160.887024
2.8649902,-0.711078,0.258574,9.358934,9.389470,4.622113,160.016891
2.8699949,-0.725443,0.313640,9.346964,9.380319,4.833227,156.619080
2.8750000,-0.758962,0.414197,9.370906,9.410709,5.271579,151.376877
2.8799744,-0.653617,0.488417,9.574412,9.609118,4.871058,143.230972
2.8849790,-0.550666,0.495600,9.828198,9.856081,4.310753,138.012787
2.8899841,-0.553061,0.481235,9.947908,9.974886,4.214868,138.972488
2.8949890,-0.577003,0.481235,10.055647,10.083677,4.273106,140.171051
2.8999937,-0.610521,0.459687,10.141838,10.170591,4.309344,143.022400
2.9049985,-0.660800,0.490811,10.129868,10.163256,4.645533,143.396744
2.9099731,-0.746991,0.577003,10.079589,10.123688,5.349838,142.316208
2.9149780,-0.873884,0.653617,9.974244,10.033765,6.243877,143.205521
2.9199829,-1.010353,0.720655,9.861717,9.939498,7.172581,144.500870
2.9249876,-1.122881,0.790087,9.753978,9.850136,8.012414,144.868835
2.9299927,-1.225831,0.811634,9.648633,9.759996,8.663585,146.491089
2.9349973,-1.278504,0.816423,9.636662,9.755324,8.945711,147.438644
2.9399717,-1.307234,0.773327,9.636662,9.755621,8.956773,149.392502
2.9449768,-1.338359,0.780510,9.684546,9.807692,9.089083,149.749939
2.9499815,-1.319205,0.806846,9.753978,9.875798,9.008633,148.549408
2.9549863,-1.256956,0.826000,9.823410,9.937887,8.704976,146.689362
2.9599912,-1.223437,0.842759,9.837775,9.949315,8.587416,145.439163
2.9649963,-1.170765,0.869095,9.859323,9.966557,8.412418,143.412354
2.9700010,-1.096544,0.869095,9.868899,9.967593,8.069494,141.600479
2.9749756,-1.065420,0.883460,9.852140,9.948884,7.996768,140.334015
2.9799805,-1.039083,0.859518,9.787497,9.879957,7.844727,140.402817
2.9849854,-1.000776,0.821211,9.715671,9.801540,7.589774,140.628586
2.9899900,-1.048660,0.792481,9.560047,9.649985,7.828597,142.921371
2.9949951,-1.043872,0.713472,9.406818,9.491414,7.655425,145.647934
3.0000000,-1.051055,0.617704,9.349358,9.428508,7.429276,149.557281
3.0049744,-1.086968,0.574608,9.334992,9.415612,7.503154,152.137527
3.0099792,-1.130063,0.545878,9.349358,9.433213,7.645318,154.217102
3.0149841,-1.106121,0.507571,9.346964,9.425861,7.418440,155.350815
3.0199890,-1.098939,0.526724,9.342175,9.421325,7.432076,154.391464
3.0249937,-1.060631,0.553061,9.334992,9.411318,7.301997,152.460449
3.0299988,-1.070208,0.600945,9.299079,9.379730,7.518987,150.684860
3.0349731,-1.039083,0.641646,9.272743,9.352816,7.502710,148.304199
3.0399778,-0.986411,0.689530,9.279925,9.357642,7.389473,145.045334
3.0449829,-0.912191,0.739808,9.311050,9.384832,7.189274,140.957138
3.0499878,-0.778116,0.737414,9.378088,9.439162,6.521313,136.538376
3.0549924,-0.660800,0.711078,9.402030,9.452008,5.894650,132.901093
3.0599973,-0.493206,0.675165,9.440337,9.477292,5.061441,126.147995
3.0649719,-0.371101,0.598550,9.478644,9.504771,4.249206,121.798912
3.0699768,-0.383072,0.521936,9.461885,9.484010,3.914366,126.276619
3.0749815,-0.390255,0.428562,9.449914,9.467673,3.509894,132.321457
3.0799863,-0.383072,0.311246,9.404425,9.417369,3.004395,140.906143
3.0849915,-0.296881,0.191536,9.354146,9.360816,2.163108,147.171463
3.0899961,-0.229843,0.090980,9.327810,9.331085,1.518009,158.404694
3.0950012,-0.179565,0.021548,9.308656,9.310412,1.112939,173.157227
3.0999756,-0.198719,-0.045490,9.320627,9.322856,1.252889,192.893738
3.1049805,-0.258574,-0.105345,9.344569,9.348740,1.711436,202.166351
3.1099851,-0.354342,-0.098162,9.423578,9.430749,2.234495,195.484161
3.1149900,-0.416591,-0.047884,9.457097,9.466390,2.538907,186.556946
3.1199951,-0.471658,0.038307,9.449914,9.461755,2.866760,175.356720
3.1249998,-0.524330,0.146046,9.428367,9.444064,3.303931,164.435410
3.1299741,-0.574608,0.253785,9.363723,9.384769,3.837931,156.170547
3.1349792,-0.627281,0.306458,9.404425,9.430303,4.245609,153.962189
3.1399841,-0.610521,0.349553,9.464279,9.490390,4.251141,150.206741
3.1449888,-0.512359,0.354342,9.521740,9.542096,3.743190,145.332703
3.1499937,-0.423774,0.323217,9.572019,9.586844,3.186903,142.666809
3.1549988,-0.363919,0.256180,9.591172,9.601492,2.656676,144.856476
3.1599731,-0.328006,0.165200,9.655815,9.662797,2.178166,153.267899
3.1649780,-0.296881,0.098162,9.742006,9.747023,1.838241,161.703781
3.1699829,-0.325611,0.009577,9.835381,9.840774,1.896923,178.315323
3.1749880,-0.385466,-0.059855,9.911995,9.919668,2.253770,188.826370
3.1799924,-0.450110,-0.086191,10.022128,10.032601,2.618232,190.840302
3.1849976,-0.497994,-0.067038,10.072407,10.084933,2.856019,187.666809
3.1899719,-0.517148,-0.038307,10.098742,10.112047,2.939448,184.236389
3.1949766,-0.526724,-0.026336,10.122684,10.136414,2.982422,182.862411
3.1999817,-0.531513,-0.004788,10.144233,10.158149,2.999439,180.516159
3.2049863,-0.483629,0.062249,10.134656,10.146379,2.754561,172.665619
3.2099912,-0.447716,0.102951,10.115502,10.125929,2.600303,167.050140
3.2149961,-0.404620,0.143652,10.012551,10.021753,2.455510,160.453629
3.2200012,-0.390255,0.160412,9.876082,9.885092,2.446406,157.655228
3.2249756,-0.380678,0.167594,9.799467,9.808290,2.430513,156.238434
3.2299805,-0.383072,0.169988,9.785102,9.794073,2.452559,156.070740
3.2349851,-0.328006,0.229843,9.773131,9.781335,2.346770,144.979919
3.2399902,-0.265756,0.253785,9.756371,9.763289,2.157038,136.319946
3.2449949,-0.244209,0.251391,9.749189,9.755486,2.058805,134.169678
3.2500000,-0.225055,0.270545,9.775525,9.781857,2.061750,129.755661
3.2549744,-0.258574,0.275333,9.785102,9.792390,2.210631,133.202072
3.2599792,-0.301669,0.289698,9.823410,9.832310,2.437991,136.159683
3.2649841,-0.292093,0.287304,9.854534,9.863048,2.380802,135.473511
3.2699888,-0.284910,0.301669,9.904813,9.913501,2.398901,133.363419
3.2749939,-0.306458,0.337582,10.007763,10.018144,2.608495,132.233215
3.2799985,-0.294487,0.380678,10.098742,10.110205,2.728572,127.724998
3.2849729,-0.258574,0.397437,10.113108,10.124217,2.684382,123.048126
3.2899780,-0.237026,0.418985,10.072407,10.083903,2.736237,119.497459
3.2949829,-0.213084,0.428562,10.000581,10.012028,2.740098,116.436874
3.2999876,-0.203507,0.421380,9.916783,9.927818,2.701681,115.778427
3.3049924,-0.191536,0.392649,9.787497,9.797242,2.555812,116.003342
3.3099976,-0.210690,0.378284,9.667787,9.677479,2.564528,119.116150
3.3149719,-0.186748,0.373495,9.574412,9.583514,2.497322,116.565048
3.3199768,-0.153229,0.337582,9.478644,9.485891,2.239745,114.413330
3.3249817,-0.105345,0.296881,9.423578,9.428842,1.914484,109.536652
3.3299866,-0.028730,0.280122,9.378088,9.382315,1.719877,95.856010
3.3349912,-0.009577,0.287304,9.315839,9.320272,1.767354,91.909149
3.3399963,0.016759,0.320823,9.277532,9.283092,1.983273,87.009651
3.3450012,-0.023942,0.308852,9.248801,9.253987,1.918263,94.432671
3.3499753,-0.093374,0.363919,9.203311,9.210977,2.337662,104.390465
3.3549805,-0.136469,0.397437,9.241618,9.251167,2.603538,108.951111
3.3599854,-0.191536,0.438139,9.318233,9.330495,2.937650,113.612953
3.3649900,-0.229843,0.445322,9.425972,9.439284,3.043304,117.299568
3.3699949,-0.292093,0.464475,9.586384,9.602074,3.275843,122.164391
3.3750000,-0.328006,0.483629,9.761160,9.778636,3.425998,124.145821
3.3799744,-0.361524,0.493206,9.830592,9.849594,3.559580,126.241776
3.3849790,-0.337582,0.495600,9.859323,9.877542,3.480484,124.261101
3.3899841,-0.292093,0.481235,9.938332,9.954262,3.241900,121.256294
3.3949890,-0.229843,0.478840,9.971850,9.985986,3.048895,115.641006
3.3999937,-0.227449,0.442927,9.962274,9.974709,2.861223,117.181114
3.4049985,-0.191536,0.392649,9.919178,9.928794,2.521812,116.003342
3.4099731,-0.189142,0.328006,9.847352,9.854629,2.201938,119.969566
3.4149780,-0.213084,0.260968,9.768343,9.774152,1.975461,129.232117
3.4199829,-0.248997,0.193930,9.698911,9.704044,1.863721,142.086899
3.4249876,-0.246603,0.155623,9.605537,9.609962,1.738776,147.745285
3.4299927,-0.256180,0.131681,9.509769,9.514131,1.734832,152.795990
3.4349973,-0.263362,0.136469,9.411607,9.416280,1.805152,152.607635
3.4399717,-0.282516,0.174777,9.354146,9.360043,2.033843,148.257233
3.4449768,-0.265756,0.177171,9.327810,9.333277,1.961044,146.309937
3.4499815,-0.253785,0.150835,9.301474,9.306157,1.817792,149.275299
3.4549863,-0.239420,0.119710,9.306262,9.310111,1.647583,153.434952
3.4599912,-0.263362,0.081403,9.346964,9.351027,1.689223,162.824097
3.4649963,-0.253785,0.047884,9.423578,9.427116,1.569850,169.315094
3.4700010,-0.258574,0.011971,9.507375,9.510898,1.559469,177.349304
3.4749756,-0.284910,-0.011971,9.564836,9.569085,1.707659,182.405975
3.4799805,-0.299275,0.009577,9.562442,9.567129,1.793624,178.167160
3.4849854,-0.284910,0.004788,9.564836,9.569079,1.706512,179.037140
3.4899900,-0.260968,0.019154,9.583989,9.587561,1.563980,175.802338
3.4949951,-0.265756,0.038307,9.627085,9.630828,1.597529,171.797653
3.5000000,-0.251391,0.067038,9.605537,9.609060,1.551543,165.068588
3.5049741,-0.263362,0.131681,9.593566,9.598083,1.758028,153.434952
3.5099792,-0.244209,0.134075,9.603143,9.607183,1.661775,151.232346
3.5149839,-0.227449,0.148441,9.610326,9.614163,1.618946,146.870270
3.5199888,-0.217872,0.160412,9.665392,9.669178,1.603399,143.637131
3.5249937,-0.220267,0.148441,9.749189,9.752807,1.560598,146.023453
3.5299988,-0.234632,0.203507,9.926360,9.931218,1.792205,139.063370
3.5349731,-0.308852,0.215478,10.012551,10.019631,2.154041,145.097504
3.5399778,-0.387861,0.210690,10.086772,10.096425,2.505694,151.488754
3.5449829,-0.471658,0.181959,10.122684,10.135301,2.859102,158.904037
3.5499878,-0.617704,0.124498,10.156203,10.175733,3.550327,168.604675
3.5549924,-0.651223,0.093374,10.129868,10.151208,3.715836,171.840408
3.5599973,-0.667982,0.095768,10.046070,10.068708,3.842877,171.841156
3.5649719,-0.691924,0.107739,9.945514,9.970136,4.027544,171.149582
3.5699768,-0.699107,0.148441,9.837775,9.863702,4.155155,168.012482
3.5749815,-0.708684,0.222661,9.763555,9.791773,4.350867,162.557846
3.5799863,-0.725443,0.272939,9.715671,9.746539,4.561281,159.381805
3.5849915,-0.744597,0.325611,9.713276,9.747214,4.782662,156.380295
3.5899961,-0.739808,0.392649,9.725247,9.761247,4.922269,152.043121
3.5950012,-0.735020,0.438139,9.753978,9.791441,5.013681,149.201202
3.5999756,-0.730232,0.452504,9.782708,9.820355,5.018563,148.214661
3.6049805,-0.730232,0.447716,9.818622,9.855913,4.985742,148.486923
3.6099851,-0.756568,0.495600,9.888053,9.929331,5.226223,146.772659
3.6149900,-0.754174,0.469264,9.926360,9.966022,5.113394,148.109207
3.6199951,-0.751779,0.454898,9.967062,10.005719,5.038123,148.822052
3.6249998,-0.742203,0.409408,10.022128,10.057909,4.834362,151.118301
3.6299741,-0.694318,0.387861,10.055647,10.087049,4.522163,150.811371
3.6349792,-0.684742,0.339977,10.072407,10.101377,4.340411,153.595444
3.6399841,-0.711078,0.366313,10.098742,10.130371,4.528743,152.744675
3.6449888,-0.720655,0.416591,10.101137,10.135377,4.710937,149.968948
3.6499937,-0.778116,0.428562,10.108319,10.147278,5.022310,151.155380
3.6549988,-0.830788,0.488417,10.086772,10.132706,5.457651,149.548889
3.6599729,-0.797269,0.538695,10.031705,10.077744,5.478831,145.954056
3.6649780,-0.814029,0.538695,9.969456,10.017129,5.592122,146.504807
3.6699829,-0.773327,0.548272,9.914390,9.959606,5.461707,144.664185
3.6749880,-0.761356,0.517148,9.842564,9.885503,5.342215,145.813873
3.6799924,-0.723049,0.548272,9.801862,9.843775,5.289132,142.827759
3.6849976,-0.639252,0.526724,9.782708,9.817712,4.839707,140.512497
3.6899719,-0.555455,0.517148,9.765948,9.795393,4.443648,137.045410
3.6949766,-0.555455,0.529119,9.682152,9.712495,4.530169,136.391006
3.6999817,-0.581791,0.495600,9.634268,9.664534,4.535614,139.573914
3.7049863,-0.656011,0.471658,9.586384,9.620373,4.817678,144.284698
3.7099912,-0.675165,0.426168,9.555259,9.588557,4.776391,147.739639
3.7149961,-0.687136,0.397437,9.548077,9.581017,4.752461,149.955032
3.7200012,-0.656011,0.366313,9.543288,9.572820,4.501673,150.821259
3.7249756,-0.627281,0.339977,9.615114,9.641550,4.243855,151.542984
3.7299805,-0.612916,0.351948,9.682152,9.707914,4.175091,150.134750
3.7349851,-0.620098,0.359130,9.744401,9.770714,4.205890,149.922699
3.7399902,-0.641646,0.383072,9.765948,9.794498,4.375780,149.162170
